Frame;CaptureTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazeOriginX;CombinedGazeOriginY;CombinedGazeOriginZ;HitPointX;HitPointY;HitPointZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2076659;1001005298659681205;(-0.12, 1.33, -0.24);(-0.06840, 0.04919, 0.07666, 0.99349);VALID;0.01314578;0.1117892;0.993645;-0.2220389;0.902113;-9.427498;-0.2141515;0.9691865;-8.831311;65.500;VALID;(0.022, 0.103, 0.994);(-0.034, 0.000, 0.000);0.363;4.606;4.606;VALID;(-0.095, 0.175, 0.980);(0.034, 0.000, 0.000);0.344;4.167;12.103;0.4132223;0
2076661;1001005298669682196;(-0.12, 1.33, -0.24);(-0.06852, 0.04924, 0.07667, 0.99348);VALID;0.01014857;0.1147595;0.9933414;-0.2220389;0.902113;-9.427498;-0.2159498;0.9709687;-8.831493;65.500;VALID;(0.021, 0.104, 0.994);(-0.034, 0.000, 0.000);0.363;4.606;4.606;VALID;(-0.094, 0.176, 0.980);(0.034, 0.000, 0.000);0.345;4.172;12.103;0.416581;0
2076664;1001005298684684116;(-0.12, 1.33, -0.24);(-0.06866, 0.04910, 0.07679, 0.99347);VALID;0.008244723;0.1182967;0.9929441;-0.2220389;0.902113;-9.427498;-0.2170921;0.9730909;-8.831732;65.500;VALID;(0.020, 0.106, 0.994);(-0.034, 0.000, 0.000);0.364;4.609;4.609;VALID;(-0.093, 0.177, 0.980);(0.034, 0.000, 0.000);0.346;4.185;12.103;0.4242666;0
2076666;1001005298694685390;(-0.12, 1.33, -0.24);(-0.06868, 0.04896, 0.07693, 0.99346);VALID;0.007601157;0.1177326;0.9930162;-0.2220389;0.902113;-9.427498;-0.2174782;0.9727526;-8.831688;65.500;VALID;(0.019, 0.106, 0.994);(-0.034, 0.000, 0.000);0.364;4.612;4.612;VALID;(-0.092, 0.176, 0.980);(0.034, 0.000, 0.000);0.346;4.189;12.103;0.4278426;0
2076668;1001005298704690111;(-0.12, 1.33, -0.24);(-0.06871, 0.04879, 0.07690, 0.99347);VALID;0.006751583;0.1193773;0.992826;-0.2220389;0.902113;-9.427498;-0.217988;0.9737393;-8.831802;65.500;VALID;(0.018, 0.107, 0.994);(-0.034, 0.000, 0.000);0.364;4.618;4.618;VALID;(-0.092, 0.175, 0.980);(0.034, 0.000, 0.000);0.346;4.193;12.103;0.434381;0
2076670;1001005298714698247;(-0.12, 1.33, -0.24);(-0.06884, 0.04865, 0.07698, 0.99346);VALID;0.007211075;0.1207217;0.9926602;-0.2220389;0.902113;-9.427498;-0.2177123;0.974546;-8.831902;65.500;VALID;(0.019, 0.108, 0.994);(-0.034, 0.000, 0.000);0.365;4.631;4.631;VALID;(-0.092, 0.175, 0.980);(0.034, 0.000, 0.000);0.347;4.196;12.103;0.4399748;0
2076673;1001005298729710044;(-0.12, 1.33, -0.24);(-0.06892, 0.04844, 0.07692, 0.99347);VALID;0.007545962;0.1212235;0.9925966;-0.2220389;0.902113;-9.427498;-0.2175113;0.9748471;-8.83194;65.500;VALID;(0.020, 0.109, 0.994);(-0.034, 0.000, 0.000);0.366;4.643;4.643;VALID;(-0.091, 0.175, 0.980);(0.034, 0.000, 0.000);0.347;4.198;12.103;0.4423224;0
2076675;1001005298739717205;(-0.12, 1.33, -0.24);(-0.06889, 0.04822, 0.07700, 0.99348);VALID;0.007791714;0.1208685;0.9926379;-0.2220389;0.902113;-9.427498;-0.2173639;0.9746341;-8.831915;65.500;VALID;(0.020, 0.109, 0.994);(-0.034, 0.000, 0.000);0.367;4.650;4.650;VALID;(-0.090, 0.174, 0.981);(0.034, 0.000, 0.000);0.347;4.196;12.103;0.4466534;0
2076677;1001005298749717274;(-0.12, 1.33, -0.24);(-0.06876, 0.04796, 0.07700, 0.99350);VALID;0.007971523;0.1205509;0.9926751;-0.2220389;0.902113;-9.427498;-0.217256;0.9744435;-8.831893;65.500;VALID;(0.020, 0.109, 0.994);(-0.034, 0.000, 0.000);0.367;4.657;4.657;VALID;(-0.090, 0.174, 0.981);(0.034, 0.000, 0.000);0.346;4.193;12.103;0.4509709;0
2076679;1001005298759717697;(-0.12, 1.33, -0.24);(-0.06882, 0.04783, 0.07685, 0.99351);VALID;0.007223043;0.1209129;0.9926369;-0.2220389;0.902113;-9.427498;-0.2177051;0.9746607;-8.831916;65.500;VALID;(0.019, 0.109, 0.994);(-0.034, 0.000, 0.000);0.368;4.662;4.662;VALID;(-0.089, 0.174, 0.981);(0.034, 0.000, 0.000);0.348;4.217;12.103;0.4543714;0
2076681;1001005298769718656;(-0.12, 1.33, -0.24);(-0.06869, 0.04761, 0.07672, 0.99354);VALID;0.006812173;0.1205035;0.9926895;-0.2220389;0.902113;-9.427498;-0.2179516;0.9744151;-8.831884;65.500;VALID;(0.019, 0.109, 0.994);(-0.034, 0.000, 0.000);0.369;4.679;4.679;VALID;(-0.088, 0.174, 0.981);(0.034, 0.000, 0.000);0.349;4.219;12.103;0.4561253;0
2076684;1001005298784720359;(-0.12, 1.33, -0.24);(-0.06856, 0.04745, 0.07653, 0.99357);VALID;0.006219598;0.1219153;0.992521;-0.2220389;0.902113;-9.427498;-0.2183072;0.9752622;-8.831985;65.500;VALID;(0.019, 0.110, 0.994);(-0.034, 0.000, 0.000);0.371;4.707;4.707;VALID;(-0.087, 0.174, 0.981);(0.034, 0.000, 0.000);0.350;4.233;12.103;0.4601538;0
2076686;1001005298794721490;(-0.12, 1.33, -0.24);(-0.06860, 0.04731, 0.07632, 0.99360);VALID;0.005678882;0.1226796;0.9924301;-0.2220389;0.902113;-9.427498;-0.2186316;0.9757208;-8.83204;65.500;VALID;(0.019, 0.110, 0.994);(-0.034, 0.000, 0.000);0.372;4.719;4.719;VALID;(-0.087, 0.175, 0.981);(0.034, 0.000, 0.000);0.350;4.233;12.103;0.462374;0
2076688;1001005298804729530;(-0.12, 1.33, -0.24);(-0.06871, 0.04721, 0.07589, 0.99363);VALID;0.005712944;0.1228547;0.9924082;-0.2220389;0.902113;-9.427498;-0.2186112;0.9758258;-8.832053;65.500;VALID;(0.019, 0.111, 0.994);(-0.034, 0.000, 0.000);0.373;4.728;4.728;VALID;(-0.086, 0.175, 0.981);(0.034, 0.000, 0.000);0.356;4.303;12.103;0.4626848;0
2076690;1001005298814737514;(-0.12, 1.33, -0.24);(-0.06859, 0.04708, 0.07564, 0.99366);VALID;0.005986671;0.1229258;0.9923978;-0.2220389;0.902113;-9.427498;-0.2184469;0.9758684;-8.832059;65.500;VALID;(0.019, 0.111, 0.994);(-0.034, 0.000, 0.000);0.374;4.738;4.738;VALID;(-0.086, 0.176, 0.981);(0.034, 0.000, 0.000);0.358;4.328;12.103;0.4579142;0
2076693;1001005298829749077;(-0.12, 1.33, -0.24);(-0.06858, 0.04689, 0.07546, 0.99368);VALID;0.006322366;0.1225554;0.9924415;-0.2220389;0.902113;-9.427498;-0.2182455;0.9756463;-8.832033;65.500;VALID;(0.019, 0.110, 0.994);(-0.034, 0.000, 0.000);0.375;4.748;4.748;VALID;(-0.086, 0.177, 0.980);(0.034, 0.000, 0.000);0.358;4.337;12.103;0.4522529;0
2076695;1001005298839752702;(-0.12, 1.33, -0.24);(-0.06868, 0.04684, 0.07519, 0.99370);VALID;0.006388463;0.1220615;0.992502;-0.2220389;0.902113;-9.427498;-0.2182058;0.9753498;-8.831997;65.500;VALID;(0.019, 0.110, 0.994);(-0.034, 0.000, 0.000);0.375;4.755;4.755;VALID;(-0.086, 0.178, 0.980);(0.034, 0.000, 0.000);0.359;4.340;12.103;0.4479416;0
2076697;1001005298849752799;(-0.12, 1.33, -0.24);(-0.06871, 0.04678, 0.07524, 0.99370);VALID;0.006371581;0.1218079;0.9925333;-0.2220389;0.902113;-9.427498;-0.218216;0.9751977;-8.831978;65.500;VALID;(0.019, 0.110, 0.994);(-0.034, 0.000, 0.000);0.376;4.765;4.765;VALID;(-0.085, 0.178, 0.980);(0.034, 0.000, 0.000);0.358;4.337;12.103;0.446022;0
2076699;1001005298859753302;(-0.12, 1.33, -0.24);(-0.06856, 0.04659, 0.07518, 0.99372);VALID;0.006444478;0.121618;0.992556;-0.2220389;0.902113;-9.427498;-0.2181722;0.9750838;-8.831964;65.500;VALID;(0.019, 0.110, 0.994);(-0.034, 0.000, 0.000);0.378;4.786;4.786;VALID;(-0.085, 0.179, 0.980);(0.034, 0.000, 0.000);0.358;4.334;12.103;0.4452671;0
2076701;1001005298869754283;(-0.12, 1.33, -0.24);(-0.06840, 0.04659, 0.07526, 0.99372);VALID;0.004694364;0.1213518;0.9925985;-0.2220389;0.902113;-9.427498;-0.2192223;0.9749241;-8.831939;65.500;VALID;(0.018, 0.109, 0.994);(-0.034, 0.000, 0.000);0.379;4.808;4.808;VALID;(-0.085, 0.179, 0.980);(0.034, 0.000, 0.000);0.359;4.339;12.103;0.4457898;0
2076704;1001005298884755863;(-0.12, 1.33, -0.24);(-0.06835, 0.04657, 0.07539, 0.99372);VALID;0.003099595;0.1212332;0.9926192;-0.2220389;0.902113;-9.427498;-0.2201792;0.9748529;-8.831926;65.500;VALID;(0.016, 0.109, 0.994);(-0.034, 0.000, 0.000);0.380;4.820;4.820;VALID;(-0.086, 0.180, 0.980);(0.034, 0.000, 0.000);0.368;4.449;12.103;0.4390285;0
2076706;1001005298894756910;(-0.12, 1.33, -0.24);(-0.06804, 0.04658, 0.07557, 0.99373);VALID;0.002008906;0.1212196;0.9926237;-0.2220389;0.902113;-9.427498;-0.2208336;0.9748448;-8.831923;65.500;VALID;(0.015, 0.109, 0.994);(-0.034, 0.000, 0.000);0.381;4.826;4.826;VALID;(-0.086, 0.182, 0.980);(0.034, 0.000, 0.000);0.367;4.443;12.103;0.4342612;0
2076708;1001005298904764861;(-0.12, 1.33, -0.24);(-0.06758, 0.04658, 0.07576, 0.99374);VALID;0.002246813;0.12103;0.9926463;-0.2220389;0.902113;-9.427498;-0.2206908;0.974731;-8.83191;65.500;VALID;(0.015, 0.109, 0.994);(-0.034, 0.000, 0.000);0.381;4.829;4.829;VALID;(-0.088, 0.182, 0.979);(0.034, 0.000, 0.000);0.367;4.445;12.103;0.4326318;0
2076710;1001005298914772754;(-0.12, 1.33, -0.24);(-0.06744, 0.04669, 0.07597, 0.99373);VALID;0.003245157;0.1213175;0.9926084;-0.2220389;0.902113;-9.427498;-0.2200918;0.9749035;-8.831933;65.500;VALID;(0.016, 0.110, 0.994);(-0.034, 0.000, 0.000);0.382;4.837;4.837;VALID;(-0.089, 0.182, 0.979);(0.034, 0.000, 0.000);0.367;4.447;12.103;0.4311873;0
2076713;1001005298929784132;(-0.12, 1.33, -0.24);(-0.06722, 0.04665, 0.07619, 0.99373);VALID;0.003519128;0.1218692;0.9925399;-0.2220389;0.902113;-9.427498;-0.2199274;0.9752345;-8.831974;65.500;VALID;(0.016, 0.110, 0.994);(-0.034, 0.000, 0.000);0.383;4.853;4.853;VALID;(-0.092, 0.181, 0.979);(0.034, 0.000, 0.000);0.367;4.448;12.103;0.4315628;0
